time,type,lat,lon,uid
2023-07-12 18:28:00,W_0,31.175041,121.426687,524
2023-07-12 23:47:32,H_0,31.136692,121.399747,524
2023-07-13 10:29:47,W_0,31.175041,121.426687,524
2023-07-14 01:15:08,O_2,31.218631,121.455832,524
2023-07-14 12:42:46,W_0,31.175041,121.426687,524
2023-07-14 21:54:39,O_8,31.292179,121.456441,524
2023-07-14 23:39:12,H_0,31.136692,121.399747,524
2023-07-16 00:50:59,O_0,31.2221,121.438754,524
2023-07-16 01:52:04,H_0,31.136692,121.399747,524
2023-07-16 11:21:06,O_3,31.137202,121.575364,524
2023-07-16 20:32:42,O_2,31.218631,121.455832,524
2023-07-16 22:52:22,O_0,31.2221,121.438754,524
2023-07-17 01:09:01,H_0,31.136692,121.399747,524
2023-07-17 23:22:33,O_1,31.348358,121.467906,524
2023-07-18 12:30:15,W_0,31.175041,121.426687,524
2023-07-18 18:36:44,O_1,31.348358,121.467906,524
2023-07-18 20:24:10,O_2,31.218631,121.455832,524
2023-07-18 22:33:23,O_0,31.2221,121.438754,524
2023-07-18 23:21:26,H_0,31.136692,121.399747,524
2023-07-12 00:20:32,H_0,31.258087,121.247538,525
2023-07-12 04:17:15,O_0,31.245086,121.277582,525
2023-07-12 09:24:49,W_0,31.237154,121.312014,525
2023-07-12 20:02:56,O_4,31.209085,121.42917,525
2023-07-13 02:10:22,H_0,31.258087,121.247538,525
2023-07-13 11:12:40,O_3,31.22765,121.315262,525
2023-07-13 13:41:26,W_0,31.237154,121.312014,525
2023-07-13 21:53:55,O_4,31.209085,121.42917,525
2023-07-14 02:16:04,H_0,31.258087,121.247538,525
2023-07-14 09:49:02,W_0,31.237154,121.312014,525
2023-07-14 20:26:16,H_0,31.258087,121.247538,525
2023-07-14 23:32:26,O_4,31.209085,121.42917,525
2023-07-15 02:17:51,H_0,31.258087,121.247538,525
2023-07-15 10:03:57,O_3,31.22765,121.315262,525
2023-07-15 13:39:03,O_2,31.159656,121.4022,525
2023-07-15 19:27:34,O_1,31.349199,121.262603,525
2023-07-15 22:10:40,H_0,31.258087,121.247538,525
2023-07-16 02:28:08,O_0,31.245086,121.277582,525
2023-07-16 09:55:14,W_0,31.237154,121.312014,525
2023-07-16 20:08:55,H_0,31.258087,121.247538,525
2023-07-16 23:20:17,O_4,31.209085,121.42917,525
2023-07-17 01:46:52,H_0,31.258087,121.247538,525
2023-07-17 02:12:28,O_0,31.245086,121.277582,525
2023-07-17 03:46:55,H_0,31.258087,121.247538,525
2023-07-17 08:14:55,O_1,31.349199,121.262603,525
2023-07-17 22:31:53,H_0,31.258087,121.247538,525
2023-07-18 00:37:28,O_0,31.245086,121.277582,525
2023-07-18 08:31:28,H_0,31.258087,121.247538,525
2023-07-18 10:09:15,O_3,31.22765,121.315262,525
2023-07-18 13:03:24,W_0,31.237154,121.312014,525
2023-07-18 19:03:54,O_5,31.265198,121.371354,525
2023-07-18 20:48:50,H_0,31.258087,121.247538,525
2023-07-12 00:31:46,O_0,30.995294,121.31089,526
2023-07-12 01:30:16,O_4,31.13511,121.472633,526
2023-07-12 03:16:51,W_0,31.12835,121.492687,526
2023-07-12 08:23:49,O_0,30.995294,121.31089,526
2023-07-12 18:21:48,W_0,31.12835,121.492687,526
2023-07-13 00:46:27,W_2,31.19783,121.507652,526
2023-07-13 09:13:42,O_7,31.057574,121.50995,526
2023-07-13 17:47:23,O_2,31.060536,121.51562,526
2023-07-14 01:22:59,W_0,31.12835,121.492687,526
2023-07-14 02:35:38,W_2,31.19783,121.507652,526
2023-07-15 02:29:13,W_0,31.12835,121.492687,526
2023-07-15 09:13:05,O_2,31.060536,121.51562,526
2023-07-16 01:41:06,W_0,31.12835,121.492687,526
2023-07-16 17:58:02,O_6,31.170684,121.497992,526
2023-07-16 18:19:15,O_8,31.162213,121.508874,526
2023-07-16 20:40:30,W_0,31.12835,121.492687,526
2023-07-17 02:50:47,W_2,31.19783,121.507652,526
2023-07-17 07:22:45,O_1,31.094145,121.449982,526
2023-07-17 08:49:48,W_2,31.19783,121.507652,526
2023-07-18 02:54:51,W_0,31.12835,121.492687,526
2023-07-12 00:10:52,H_0,31.357434,121.387704,527
2023-07-12 09:33:56,O_3,31.274165,121.457279,527
2023-07-12 19:26:49,O_4,31.273889,121.426764,527
2023-07-12 20:19:00,H_0,31.357434,121.387704,527
2023-07-13 12:39:02,O_2,31.23692,121.449505,527
2023-07-13 14:04:31,O_4,31.273889,121.426764,527
2023-07-13 18:38:31,O_8,31.313705,121.445964,527
2023-07-13 20:54:22,O_2,31.23692,121.449505,527
2023-07-14 09:05:43,O_1,31.191856,121.367986,527
2023-07-14 21:27:11,H_0,31.357434,121.387704,527
2023-07-15 01:59:02,O_0,31.291835,121.379694,527
2023-07-16 01:18:28,H_0,31.357434,121.387704,527
2023-07-16 12:50:14,O_6,31.379236,121.435784,527
2023-07-16 13:39:51,O_1,31.191856,121.367986,527
2023-07-16 21:36:10,H_0,31.357434,121.387704,527
2023-07-17 01:19:54,O_2,31.23692,121.449505,527
2023-07-17 09:54:14,O_3,31.274165,121.457279,527
2023-07-17 11:08:43,O_8,31.313705,121.445964,527
2023-07-17 16:16:50,W_0,31.322896,121.435607,527
2023-07-17 22:10:50,H_0,31.357434,121.387704,527
2023-07-18 17:18:32,O_2,31.23692,121.449505,527
2023-07-12 00:26:23,O_0,31.080814,121.710379,528
2023-07-12 06:56:11,O_3,30.976209,121.790223,528
2023-07-12 08:09:59,O_1,31.023931,121.663831,528
2023-07-12 10:49:39,O_8,31.190519,121.563771,528
2023-07-13 10:05:24,O_0,31.080814,121.710379,528
2023-07-14 03:49:28,O_2,30.97197,121.767147,528
2023-07-14 08:24:12,W_0,30.980354,121.779787,528
2023-07-15 06:11:59,O_5,30.990002,121.734813,528
2023-07-15 21:22:07,O_0,31.080814,121.710379,528
2023-07-16 17:48:07,W_0,30.980354,121.779787,528
2023-07-17 17:19:11,O_0,31.080814,121.710379,528
2023-07-12 00:40:11,H_0,31.194237,121.541343,529
2023-07-14 17:11:37,H_1,31.213322,121.586237,529
2023-07-14 18:05:39,H_0,31.194237,121.541343,529
2023-07-15 14:44:27,H_1,31.213322,121.586237,529
2023-07-15 15:07:50,O_4,31.141399,121.515106,529
2023-07-15 18:51:46,O_1,31.193819,121.554988,529
2023-07-15 20:06:40,O_0,31.20964,121.537712,529
2023-07-16 11:45:45,H_0,31.194237,121.541343,529
2023-07-16 17:14:46,H_1,31.213322,121.586237,529
2023-07-16 19:54:02,H_0,31.194237,121.541343,529
2023-07-16 20:55:49,O_0,31.20964,121.537712,529
2023-07-17 11:01:12,O_2,31.163553,121.552274,529
2023-07-17 20:40:08,O_0,31.20964,121.537712,529
2023-07-18 11:23:50,H_0,31.194237,121.541343,529
2023-07-18 18:56:41,H_1,31.213322,121.586237,529
2023-07-12 00:01:22,H_0,31.254698,121.458692,530
2023-07-12 09:32:52,O_0,31.221853,121.496371,530
2023-07-13 01:04:59,H_0,31.254698,121.458692,530
2023-07-13 08:22:36,W_0,31.242764,121.451237,530
2023-07-14 01:31:28,H_0,31.254698,121.458692,530
2023-07-14 09:31:34,W_0,31.242764,121.451237,530
2023-07-15 01:00:50,O_1,31.221163,121.441695,530
2023-07-15 09:53:23,W_0,31.242764,121.451237,530
2023-07-16 01:31:24,O_1,31.221163,121.441695,530
2023-07-17 01:55:57,H_0,31.254698,121.458692,530
2023-07-17 08:46:13,W_0,31.242764,121.451237,530
2023-07-18 01:41:03,O_1,31.221163,121.441695,530
2023-07-18 09:58:36,W_0,31.242764,121.451237,530
2023-07-18 23:24:14,O_1,31.221163,121.441695,530
2023-07-12 00:41:09,H_0,31.229075,121.41357,531
2023-07-12 18:05:09,O_1,31.22749,121.432784,531
2023-07-13 09:31:03,H_0,31.229075,121.41357,531
2023-07-13 22:51:01,O_0,31.227092,121.403611,531
2023-07-14 08:27:43,H_0,31.229075,121.41357,531
2023-07-14 22:51:38,O_0,31.227092,121.403611,531
2023-07-15 09:53:34,H_0,31.229075,121.41357,531
2023-07-15 15:06:04,O_3,31.212978,121.345754,531
2023-07-16 11:51:10,H_0,31.229075,121.41357,531
2023-07-16 18:33:21,O_1,31.22749,121.432784,531
2023-07-16 22:48:07,O_0,31.227092,121.403611,531
2023-07-17 09:51:34,H_0,31.229075,121.41357,531
2023-07-17 23:55:36,O_0,31.227092,121.403611,531
2023-07-18 08:34:13,H_0,31.229075,121.41357,531
2023-07-18 19:51:57,O_1,31.22749,121.432784,531
2023-07-18 22:14:09,O_0,31.227092,121.403611,531
2023-07-18 23:44:29,O_2,31.225282,121.474684,531
2023-07-12 00:11:29,H_0,31.149493,121.371457,532
2023-07-12 12:41:14,O_3,31.189677,121.406181,532
2023-07-12 20:20:23,O_1,31.154225,121.614779,532
2023-07-13 16:10:00,O_0,31.119403,121.524266,532
2023-07-13 20:05:09,O_2,31.207041,121.483879,532
2023-07-14 00:39:14,O_0,31.119403,121.524266,532
2023-07-14 05:06:44,O_2,31.207041,121.483879,532
2023-07-14 07:46:31,H_0,31.149493,121.371457,532
2023-07-14 10:23:31,W_0,31.179787,121.460668,532
2023-07-14 22:02:39,H_0,31.149493,121.371457,532
2023-07-16 12:31:51,O_3,31.189677,121.406181,532
2023-07-16 20:48:09,O_1,31.154225,121.614779,532
2023-07-17 13:09:20,H_0,31.149493,121.371457,532
2023-07-18 00:11:00,O_7,31.195149,121.421945,532
2023-07-18 01:15:23,H_0,31.149493,121.371457,532
2023-07-18 08:07:10,W_0,31.179787,121.460668,532
2023-07-18 21:40:16,H_0,31.149493,121.371457,532
2023-07-12 00:12:35,O_0,31.16666,121.182297,533
2023-07-12 14:53:10,O_2,31.42391,121.385437,533
2023-07-12 22:02:16,W_0,31.184919,121.163041,533
2023-07-13 05:42:54,O_1,31.189429,121.191717,533
2023-07-14 05:12:00,O_0,31.16666,121.182297,533
2023-07-14 10:27:38,O_2,31.42391,121.385437,533
2023-07-14 11:39:06,W_0,31.184919,121.163041,533
2023-07-14 17:00:50,O_2,31.42391,121.385437,533
2023-07-15 03:57:22,O_5,31.164921,121.155807,533
2023-07-15 15:26:23,W_0,31.184919,121.163041,533
2023-07-15 16:53:47,O_5,31.164921,121.155807,533
2023-07-15 22:57:42,W_0,31.184919,121.163041,533
2023-07-16 13:45:42,O_3,31.165947,121.477519,533
2023-07-17 10:36:44,W_0,31.184919,121.163041,533
2023-07-17 11:54:15,O_3,31.165947,121.477519,533
2023-07-17 19:13:39,W_0,31.184919,121.163041,533
2023-07-18 16:24:22,O_0,31.16666,121.182297,533
2023-07-12 00:19:09,H_0,31.257229,121.40123,534
2023-07-12 08:35:05,O_3,31.022288,121.496069,534
2023-07-12 09:45:46,H_0,31.257229,121.40123,534
2023-07-12 11:48:24,O_4,31.34018,121.447516,534
2023-07-12 16:13:19,H_0,31.257229,121.40123,534
2023-07-13 09:01:59,O_0,31.195968,121.285227,534
2023-07-13 11:41:53,O_1,31.186512,121.374613,534
2023-07-14 08:36:11,O_4,31.34018,121.447516,534
2023-07-14 09:47:21,O_7,31.242958,121.400835,534
2023-07-15 08:49:46,O_5,31.411296,121.398697,534
2023-07-15 17:25:18,O_1,31.186512,121.374613,534
2023-07-16 09:57:09,O_8,31.236196,121.452499,534
2023-07-16 18:01:09,H_0,31.257229,121.40123,534
2023-07-17 11:51:15,O_4,31.34018,121.447516,534
2023-07-17 15:59:39,O_2,31.22006,121.472619,534
2023-07-18 10:41:59,H_0,31.257229,121.40123,534
2023-07-12 00:49:15,H_0,31.241866,121.554696,535
2023-07-13 12:22:01,O_3,31.355899,121.551221,535
2023-07-13 15:26:56,O_7,31.201761,121.485967,535
2023-07-13 17:46:48,H_0,31.241866,121.554696,535
2023-07-14 16:35:29,O_6,31.235933,121.490632,535
2023-07-14 20:10:29,O_0,31.226058,121.521266,535
2023-07-15 09:04:50,H_0,31.241866,121.554696,535
2023-07-16 12:18:56,O_8,31.218241,121.489067,535
2023-07-16 14:21:36,O_5,31.24767,121.61585,535
2023-07-16 17:52:20,O_0,31.226058,121.521266,535
2023-07-17 10:40:36,H_0,31.241866,121.554696,535
2023-07-17 16:30:52,O_0,31.226058,121.521266,535
2023-07-17 18:23:09,H_0,31.241866,121.554696,535
2023-07-12 00:42:07,H_0,31.400808,121.260711,536
2023-07-12 14:34:25,O_2,31.333295,121.295137,536
2023-07-13 11:47:55,O_8,31.343902,121.325719,536
2023-07-13 22:16:58,O_2,31.333295,121.295137,536
2023-07-14 12:44:08,O_3,31.512057,121.137869,536
2023-07-15 00:24:44,H_0,31.400808,121.260711,536
2023-07-12 00:11:21,H_0,30.997846,121.598497,537
2023-07-12 12:24:22,O_7,30.967045,121.582546,537
2023-07-12 16:33:20,H_0,30.997846,121.598497,537
2023-07-13 09:19:07,W_0,30.986619,121.58852,537
2023-07-14 00:34:45,H_0,30.997846,121.598497,537
2023-07-14 20:40:55,O_0,30.994421,121.48176,537
2023-07-14 21:30:10,O_1,31.027553,121.60872,537
2023-07-14 22:32:52,H_0,30.997846,121.598497,537
2023-07-15 10:14:09,W_0,30.986619,121.58852,537
2023-07-15 23:32:10,H_0,30.997846,121.598497,537
2023-07-16 12:52:48,O_0,30.994421,121.48176,537
2023-07-16 14:29:56,H_0,30.997846,121.598497,537
2023-07-17 09:51:46,W_0,30.986619,121.58852,537
2023-07-18 09:13:52,H_0,30.997846,121.598497,537
2023-07-12 00:25:49,O_0,31.343322,121.276533,538
2023-07-12 07:47:23,W_0,31.392784,121.205993,538
2023-07-13 07:48:21,O_0,31.343322,121.276533,538
2023-07-14 08:22:26,O_3,31.377341,121.249589,538
2023-07-14 19:30:16,O_2,31.235442,121.240466,538
2023-07-15 10:09:18,O_3,31.377341,121.249589,538
2023-07-16 00:29:14,O_9,31.39002,121.237316,538
2023-07-16 21:16:08,O_6,31.361155,121.260858,538
2023-07-17 13:47:45,W_0,31.392784,121.205993,538
2023-07-17 16:27:05,O_0,31.343322,121.276533,538
2023-07-17 23:44:31,O_1,31.313943,121.473072,538
2023-07-18 08:32:46,O_3,31.377341,121.249589,538
2023-07-12 00:37:27,H_0,31.119138,121.393177,539
2023-07-12 15:35:59,W_0,31.18411,121.435712,539
2023-07-12 17:01:12,O_3,31.183668,121.512256,539
2023-07-12 20:57:49,O_9,31.146072,121.389698,539
2023-07-12 22:40:43,H_0,31.119138,121.393177,539
2023-07-13 15:20:40,W_0,31.18411,121.435712,539
2023-07-13 22:39:45,O_0,31.241622,121.459503,539
2023-07-14 08:58:33,H_0,31.119138,121.393177,539
2023-07-14 09:16:55,W_0,31.18411,121.435712,539
2023-07-14 22:43:26,H_0,31.119138,121.393177,539
2023-07-15 14:05:54,O_0,31.241622,121.459503,539
2023-07-15 16:22:39,O_9,31.146072,121.389698,539
2023-07-15 17:41:19,H_0,31.119138,121.393177,539
2023-07-15 18:19:50,O_0,31.241622,121.459503,539
2023-07-16 08:53:22,H_0,31.119138,121.393177,539
2023-07-16 15:25:07,O_0,31.241622,121.459503,539
2023-07-16 23:26:00,O_1,31.177987,121.483025,539
2023-07-17 09:52:14,W_0,31.18411,121.435712,539
2023-07-17 23:43:41,O_0,31.241622,121.459503,539
2023-07-18 08:00:49,H_0,31.119138,121.393177,539
2023-07-18 12:12:51,O_0,31.241622,121.459503,539
2023-07-18 20:02:44,H_0,31.119138,121.393177,539
2023-07-12 00:44:57,H_0,31.151507,121.524293,540
2023-07-12 16:58:09,W_0,31.170149,121.466496,540
2023-07-12 19:03:25,O_2,31.226852,121.499636,540
2023-07-12 21:07:29,O_1,31.08386,121.38463,540
2023-07-13 03:03:32,H_0,31.151507,121.524293,540
2023-07-13 11:00:18,W_0,31.170149,121.466496,540
2023-07-13 20:49:48,H_0,31.151507,121.524293,540
2023-07-13 21:46:20,O_0,31.06,121.638186,540
2023-07-14 17:14:14,W_0,31.170149,121.466496,540
2023-07-15 00:57:17,H_0,31.151507,121.524293,540
2023-07-15 07:54:19,O_7,31.165113,121.45504,540
2023-07-15 09:16:55,O_3,31.12084,121.597918,540
2023-07-15 10:10:07,W_0,31.170149,121.466496,540
2023-07-15 19:47:40,H_0,31.151507,121.524293,540
2023-07-15 22:53:25,O_1,31.08386,121.38463,540
2023-07-16 04:11:31,O_3,31.12084,121.597918,540
2023-07-16 09:59:30,W_0,31.170149,121.466496,540
2023-07-16 18:05:31,O_8,31.227463,121.471537,540
2023-07-17 04:56:32,O_0,31.06,121.638186,540
2023-07-17 17:47:32,W_0,31.170149,121.466496,540
2023-07-17 19:02:43,H_0,31.151507,121.524293,540
2023-07-17 22:08:30,O_1,31.08386,121.38463,540
2023-07-18 02:49:00,H_0,31.151507,121.524293,540
2023-07-12 00:26:01,O_0,31.236568,121.304146,541
2023-07-12 11:42:45,O_7,31.174996,121.413328,541
2023-07-12 12:35:58,O_2,31.148817,121.32036,541
2023-07-12 17:25:31,O_0,31.236568,121.304146,541
2023-07-12 19:29:39,O_1,31.188326,121.363115,541
2023-07-12 22:23:11,O_7,31.174996,121.413328,541
2023-07-13 09:57:09,O_0,31.236568,121.304146,541
2023-07-14 14:14:31,O_3,31.201513,121.337072,541
2023-07-15 00:31:31,W_0,31.148062,121.329887,541
2023-07-15 10:35:58,O_1,31.188326,121.363115,541
2023-07-15 11:56:03,O_5,31.175811,121.352717,541
2023-07-15 19:22:33,O_1,31.188326,121.363115,541
2023-07-16 08:51:46,O_2,31.148817,121.32036,541
2023-07-16 11:01:04,O_3,31.201513,121.337072,541
2023-07-16 18:14:31,O_1,31.188326,121.363115,541
2023-07-16 22:00:12,O_7,31.174996,121.413328,541
2023-07-17 07:23:08,W_0,31.148062,121.329887,541
2023-07-17 15:23:44,O_6,31.255334,121.458257,541
2023-07-17 17:29:20,O_0,31.236568,121.304146,541
2023-07-17 18:39:36,O_1,31.188326,121.363115,541
2023-07-17 21:22:33,O_0,31.236568,121.304146,541
2023-07-18 07:45:53,O_2,31.148817,121.32036,541
2023-07-18 11:38:08,O_3,31.201513,121.337072,541
2023-07-18 18:00:34,O_1,31.188326,121.363115,541
2023-07-18 22:12:49,O_7,31.174996,121.413328,541
2023-07-12 00:34:22,H_0,31.242458,121.424207,542
2023-07-12 08:40:45,W_0,31.214372,121.50409,542
2023-07-13 02:45:16,H_0,31.242458,121.424207,542
2023-07-13 19:50:02,W_0,31.214372,121.50409,542
2023-07-14 03:07:38,O_4,31.440349,121.542101,542
2023-07-14 05:32:03,H_0,31.242458,121.424207,542
2023-07-14 20:36:02,W_0,31.214372,121.50409,542
2023-07-15 00:18:28,H_0,31.242458,121.424207,542
2023-07-15 15:26:24,O_2,31.134303,121.59666,542
2023-07-15 22:24:42,W_0,31.214372,121.50409,542
2023-07-16 00:18:38,H_0,31.242458,121.424207,542
2023-07-16 14:43:25,W_0,31.214372,121.50409,542
2023-07-16 19:18:25,H_0,31.242458,121.424207,542
2023-07-17 14:57:23,W_0,31.214372,121.50409,542
2023-07-17 18:15:26,O_6,31.203906,121.470635,542
2023-07-17 20:51:28,O_7,31.22601,121.491517,542
2023-07-17 22:06:55,W_0,31.214372,121.50409,542
2023-07-18 02:46:35,H_0,31.242458,121.424207,542
2023-07-18 16:53:16,W_0,31.214372,121.50409,542
2023-07-12 00:32:58,H_0,31.242357,121.304841,543
2023-07-12 09:10:52,O_3,31.239027,121.461829,543
2023-07-12 16:12:03,O_1,31.333098,121.365737,543
2023-07-12 22:37:26,H_0,31.242357,121.304841,543
2023-07-13 23:31:01,O_4,31.227826,121.423023,543
2023-07-14 00:53:58,O_2,31.237657,121.460937,543
2023-07-14 13:05:19,O_5,31.272537,121.42599,543
2023-07-14 15:27:44,O_4,31.227826,121.423023,543
2023-07-14 18:59:36,H_0,31.242357,121.304841,543
2023-07-15 18:47:39,O_1,31.333098,121.365737,543
2023-07-15 22:27:20,H_0,31.242357,121.304841,543
2023-07-16 13:11:12,O_1,31.333098,121.365737,543
2023-07-16 20:25:26,H_0,31.242357,121.304841,543
2023-07-16 23:55:43,O_0,31.232546,121.4527,543
2023-07-17 00:31:14,O_5,31.272537,121.42599,543
2023-07-17 16:32:45,O_2,31.237657,121.460937,543
2023-07-17 17:30:59,O_1,31.333098,121.365737,543
2023-07-17 20:41:51,H_0,31.242357,121.304841,543
2023-07-17 23:13:06,O_4,31.227826,121.423023,543
2023-07-18 10:37:07,H_0,31.242357,121.304841,543
2023-07-18 13:13:22,O_1,31.333098,121.365737,543
2023-07-18 21:33:37,H_0,31.242357,121.304841,543
2023-07-12 00:47:45,H_0,31.320972,121.255751,544
2023-07-12 17:31:31,O_0,31.260167,121.31153,544
2023-07-13 02:03:20,H_0,31.320972,121.255751,544
2023-07-13 17:50:00,O_0,31.260167,121.31153,544
2023-07-14 01:37:00,H_0,31.320972,121.255751,544
2023-07-15 17:17:45,O_4,31.228465,121.184005,544
2023-07-15 22:46:22,H_0,31.320972,121.255751,544
2023-07-17 08:41:20,W_0,31.28428,121.288946,544
2023-07-18 01:54:24,H_0,31.320972,121.255751,544
2023-07-18 08:01:29,W_0,31.28428,121.288946,544
2023-07-12 00:20:09,H_0,31.063634,121.640699,545
2023-07-12 09:28:56,O_9,31.166512,121.593766,545
2023-07-12 10:55:27,W_0,31.032273,121.740095,545
2023-07-12 20:05:31,H_0,31.063634,121.640699,545
2023-07-13 11:53:21,W_0,31.032273,121.740095,545
2023-07-13 14:32:13,O_7,31.093279,121.565893,545
2023-07-13 16:59:39,W_0,31.032273,121.740095,545
2023-07-13 21:31:20,H_0,31.063634,121.640699,545
2023-07-14 01:30:34,O_2,31.048139,121.628958,545
2023-07-14 10:56:02,H_0,31.063634,121.640699,545
2023-07-14 11:37:10,W_0,31.032273,121.740095,545
2023-07-14 21:22:33,H_0,31.063634,121.640699,545
2023-07-15 18:23:34,O_4,30.995842,121.740192,545
2023-07-15 20:17:43,H_0,31.063634,121.640699,545
2023-07-16 08:09:32,O_4,30.995842,121.740192,545
2023-07-16 11:58:14,W_0,31.032273,121.740095,545
2023-07-16 19:43:19,O_3,31.018706,121.712871,545
2023-07-16 21:32:55,W_0,31.032273,121.740095,545
2023-07-16 23:20:42,H_0,31.063634,121.640699,545
2023-07-17 08:55:40,O_5,31.079394,121.603973,545
2023-07-17 11:19:40,W_0,31.032273,121.740095,545
2023-07-17 22:15:09,H_0,31.063634,121.640699,545
2023-07-18 15:33:14,O_1,30.975297,121.776957,545
2023-07-18 17:13:54,H_0,31.063634,121.640699,545
2023-07-12 00:38:51,H_0,31.291712,121.508004,546
2023-07-12 09:28:29,W_0,31.265533,121.466948,546
2023-07-13 01:56:49,H_0,31.291712,121.508004,546
2023-07-14 09:43:47,W_0,31.265533,121.466948,546
2023-07-14 18:46:45,O_2,31.313319,121.488121,546
2023-07-15 01:49:24,H_0,31.291712,121.508004,546
2023-07-15 10:39:52,O_9,31.309313,121.563361,546
2023-07-15 11:58:19,O_0,31.276826,121.530508,546
2023-07-15 19:17:54,O_3,31.269552,121.502727,546
2023-07-16 01:48:40,H_0,31.291712,121.508004,546
2023-07-16 12:35:59,O_7,31.186619,121.55415,546
2023-07-16 19:16:51,O_5,31.263142,121.403212,546
2023-07-16 21:29:12,O_0,31.276826,121.530508,546
2023-07-17 21:12:39,H_0,31.291712,121.508004,546
2023-07-12 00:08:13,H_0,31.197217,121.706445,547
2023-07-12 03:15:12,O_1,31.186335,121.325275,547
2023-07-13 03:24:00,H_0,31.197217,121.706445,547
2023-07-13 04:54:29,O_0,31.208089,121.502647,547
2023-07-13 10:25:24,H_0,31.197217,121.706445,547
2023-07-13 14:01:15,O_2,31.221272,121.579947,547
2023-07-13 17:26:52,O_9,31.219813,121.684937,547
2023-07-13 20:27:30,H_0,31.197217,121.706445,547
2023-07-14 01:33:09,O_2,31.221272,121.579947,547
2023-07-14 10:07:09,H_0,31.197217,121.706445,547
2023-07-14 14:36:11,O_2,31.221272,121.579947,547
2023-07-14 21:40:29,H_0,31.197217,121.706445,547
2023-07-15 01:04:21,O_0,31.208089,121.502647,547
2023-07-15 07:38:19,O_8,31.086789,121.675801,547
2023-07-15 09:35:56,H_0,31.197217,121.706445,547
2023-07-15 19:47:54,O_2,31.221272,121.579947,547
2023-07-15 21:27:58,H_0,31.197217,121.706445,547
2023-07-16 00:45:10,O_1,31.186335,121.325275,547
2023-07-17 00:13:36,H_0,31.197217,121.706445,547
2023-07-17 01:37:18,O_2,31.221272,121.579947,547
2023-07-17 13:05:30,H_0,31.197217,121.706445,547
2023-07-17 14:01:05,O_3,31.213611,121.63711,547
2023-07-17 17:13:17,H_0,31.197217,121.706445,547
2023-07-17 19:37:29,O_2,31.221272,121.579947,547
2023-07-17 20:53:45,H_0,31.197217,121.706445,547
2023-07-18 00:23:48,O_1,31.186335,121.325275,547
2023-07-18 06:04:53,O_2,31.221272,121.579947,547
2023-07-18 20:36:48,H_0,31.197217,121.706445,547
2023-07-18 23:06:14,O_1,31.186335,121.325275,547
2023-07-12 00:14:37,H_0,31.162165,121.719611,548
2023-07-14 08:08:46,O_0,31.175093,121.6539,548
2023-07-14 12:14:43,W_0,31.175644,121.642481,548
2023-07-15 08:55:39,O_0,31.175093,121.6539,548
2023-07-16 07:44:28,H_0,31.162165,121.719611,548
2023-07-16 08:44:24,O_4,31.182711,121.73053,548
2023-07-16 20:50:28,O_2,31.201362,121.583375,548
2023-07-17 07:27:59,O_5,31.204317,121.52165,548
2023-07-17 18:05:48,W_0,31.175644,121.642481,548
2023-07-17 19:50:11,H_0,31.162165,121.719611,548
2023-07-17 21:06:22,W_0,31.175644,121.642481,548
2023-07-18 06:49:28,H_0,31.162165,121.719611,548
2023-07-18 20:28:28,O_2,31.201362,121.583375,548
2023-07-12 00:15:38,H_0,30.962498,121.305728,549
2023-07-12 12:15:01,O_7,30.88614,121.316983,549
2023-07-12 18:17:07,H_0,30.962498,121.305728,549
2023-07-13 13:44:12,O_0,30.9547,121.226713,549
2023-07-13 22:15:58,H_0,30.962498,121.305728,549
2023-07-14 00:02:32,O_4,30.951889,121.363831,549
2023-07-14 02:08:56,H_0,30.962498,121.305728,549
2023-07-15 07:35:47,O_2,30.981817,121.291498,549
2023-07-15 23:05:11,H_0,30.962498,121.305728,549
2023-07-16 05:49:57,O_4,30.951889,121.363831,549
2023-07-16 12:48:18,H_0,30.962498,121.305728,549
2023-07-16 14:54:09,O_0,30.9547,121.226713,549
2023-07-16 22:33:29,H_0,30.962498,121.305728,549
2023-07-16 23:04:14,O_0,30.9547,121.226713,549
2023-07-17 00:33:30,H_0,30.962498,121.305728,549
2023-07-17 05:40:35,O_4,30.951889,121.363831,549
2023-07-17 11:46:53,H_0,30.962498,121.305728,549
2023-07-18 13:30:28,O_0,30.9547,121.226713,549
2023-07-18 17:02:27,H_0,30.962498,121.305728,549
2023-07-12 00:39:22,O_0,31.377821,121.421934,550
2023-07-12 03:14:35,W_0,31.180161,121.399944,550
2023-07-12 13:05:22,O_2,31.159994,121.455326,550
2023-07-12 22:11:50,O_3,31.164157,121.396969,550
2023-07-13 20:38:14,O_8,31.106031,121.418336,550
2023-07-13 22:51:20,O_2,31.159994,121.455326,550
2023-07-14 02:14:43,W_0,31.180161,121.399944,550
2023-07-14 23:35:58,O_1,31.097148,121.617888,550
2023-07-15 00:23:16,O_6,31.214156,121.46382,550
2023-07-16 00:29:13,O_0,31.377821,121.421934,550
2023-07-16 02:48:28,O_1,31.097148,121.617888,550
2023-07-16 09:49:46,O_5,31.200164,121.448168,550
2023-07-16 12:44:26,O_4,31.192,121.406594,550
2023-07-16 23:09:12,O_2,31.159994,121.455326,550
2023-07-17 04:37:08,W_0,31.180161,121.399944,550
2023-07-17 11:48:49,O_1,31.097148,121.617888,550
2023-07-17 12:08:17,O_4,31.192,121.406594,550
2023-07-17 15:56:57,O_5,31.200164,121.448168,550
